product_name,brands,primary_category,sugars_100g,proteins_100g,fat_100g,fiber_100g,nutriscore_grade
"Digest Spearmint, Apple and Rooibos with baobab",Twinings,Beverages,0.5,0.0,0.0,0.0,unknown
Focus Mango & Pineapple With Ginseng,Twinings,Beverages,0.5,0.0,0.0,,b
Beetroot tea with ginger and orange,Twinings,Beverages,0.5,0.0,0.0,,b
Twinings cold infuse for water bottles,,Beverages,0.0,0.0,0.0,,b
kids cold infuse blackcurrant and apple,Twinings,Beverages,0.0,0.0,0.3,0.0,unknown
Cold infuse,Twinings,Beverages,0.0,0.0,0.5,,b
Replenish,,Beverages,0.0,0.0,0.2,,b
Cold In'fuse for water bottles,HAUGEN-GRUPPEN AS,Beverages,0.0,0.0,0.0,0.0,unknown
HEARTEA,Twinings,Beverages,0.5,0.0,0.0,,unknown
Raspberry & Lemon,Twinings,Beverages,0.0,0.0,0.0,0.0,unknown
Rooibos & Honey Tea,Twinings,Beverages,0.0,0.0,0.0,0.0,b
Peach and orange,Twinings,Beverages,0.0,0.0,0.0,,unknown
Strawberry and elderflower tea,Twinings,Beverages,0.0,0.0,0.0,0.0,b
Dark Grey N°4,Twinings,Beverages,0.0,0.1,0.0,,b
Infuse,Twinings,Beverages,0.0,0.1,0.0,,b
Twinning inner strength tea,Twinings,Beverages,0.0,0.0,0.0,0.0,b
"In'fuse a freddo fragola, anguria & limone",Twinings,Beverages,0.0,0.0,0.0,0.0,unknown
In'fuse a freddo mango arancia & frutto della passione,Twinings,Beverages,0.0,0.0,0.0,,unknown
Wellbeing Collection,Twinings,Beverages,0.0,0.0,0.0,0.0,unknown
Twinings blood orange and cranberry,Twinings,Beverages,0.0,0.0,0.0,0.0,b
Immune Support Tea,Twinings,Beverages,0.5,0.0,0.0,0.0,unknown
Sleep (Valerian & Orange Blossom),Twinings,Beverages,0.5,0.0,0.0,0.0,b
Twinings digest ginger and turmeric with fig,Twinings,Beverages,0.5,0.0,0.0,0.0,b
Metabolism,Twinings,Beverages,0.0,0.0,0.0,0.0,unknown
Super Blends - Balance,Twinings,Beverages,0.5,0.0,0.0,0.0,unknown
Probiotics,Twinings,Beverages,0.0,0.0,0.0,,b
Twinings Pure White Tea 25X2 GR,Twinings of London,Beverages,0.0,0.1,0.0,0.0,b
English Breakfast 120 Tea Bags,Twinings,Beverages,0.0,0.0,0.007,0.0,b
"Reset, Herbal Infusion",Twinings of London,Beverages,0.0,0.0,0.0,0.0,unknown
Tisana Digestif 20ff,Twinings,Beverages,0.5,0.5,0.5,0.0,b
Juicy Raspberry Lemonade With Hibiscus,Twinings,Beverages,3.6,0.0,0.0,,c
Twinings Pure Peppermint  x 80,Twinings,Beverages,5.3,3.52,0.84,7.4,b
lady Grey,Twinings,Beverages,0.252,0.03,0.02144,0.0885,b
English Breakfast Tea,Twinings,Beverages,0.0,0.0,0.007,0.0,b
Russian Earl Grey,Twinings,Beverages,0.0996,0.0087,0.009985,0.024,b
Twinings orange & lotus flower green tea,Twinings,Beverages,0.0,0.0,0.0,,b
Pineapple & Grapefruit Green Tea,Twinings,Beverages,0.0,0.0,0.0,,b
Twinings apple & pear green tea,Twinings,Beverages,0.0,0.0,0.0,,b
Fruit selection,Twinings,Beverages,0.0,0.0,0.0,0.0,b
Of London Camomile Honey & Vanilla,"Twinings, Twinings Of London",Beverages,0.0,0.0,0.0,0.0,b
Luxury Chocolate Drink,Twinings,Beverages,76.5,5.0,3.5,,unknown
Lemon green tea,Twinings,Beverages,0.0,0.0,0.0,0.0,b
Iced tea,Twinings,Beverages,8.2,0.0,0.0,,d
Iced tea,Twinings,Beverages,8.4,0.1,0.1,,d
Iced tea al limone,Twinings,Beverages,0.0,8.1999998092651,0.0,,b
Iced tea alla pesca,Twinings,Beverages,8.4,0.8,0.0,0.1,e
Green tea,Twinings,Beverages,8.4,0.0,0.0,0.1,d
The vert et fruits rouges,Haugen - gruppen as,Beverages,0.5,0.5,0.0,,b
Twinings fresh thé vert citron,Twinings of London,Beverages,0.5,0.3,0.1,0.5,unknown
Cranberry & Pomegranate,TWININGS,Beverages,0.0,0.0,0.0,0.0,unknown
Earl grey tea,Twinings,Beverages,0.0,0.0,0.0,0.0,b
Papadums Lentil and Chickpea Crisps,Trader Joe's,Beverages,3.57142857142857,17.8571428571429,28.5714285714286,10.7142857142857,e
"New york, texas toast croutons, cheddar bacon",New York,Beverages,0.0,14.29,28.57,0.0,d
Honey butter flavored croutons,,Beverages,0.0,14.29,21.43,0.0,d
Texas Toast Garlic & Butter Flavored Croutons,New York Bakery,Beverages,0.0,14.2857142857143,21.4285714285714,0.0,d
"Sea salt & pepper croutons texas toast, sea salt & pepper",New York,Beverages,0.0,14.29,28.57,0.0,e
Texas Toast Seasoned Croutons,New York Bakery,Beverages,0.0,14.2857142857143,21.4285714285714,0.0,e
Caesar Croutons,New York Bakery,Beverages,0.0,14.2857142857143,21.4285714285714,0.0,unknown
Texas Toast Cheese & Garlic Croutons,New York Bakery,Beverages,0.0,14.29,28.57,0.0,d
The original texas toast seasoned herb croutons,,Beverages,0.0,14.29,21.43,14.3,e
"New York, Texas Toast, Snack Sticks",T. Marzetti Company,Beverages,0.0,10.0,23.33,3.3,e
Zesty Italian Croutons,New York Bakery,Beverages,14.2857142857143,14.2857142857143,14.2857142857143,,unknown
Original Texas Roast Croutons,,Beverages,0.0,14.29,14.29,0.0,e
Texas toast croutons seasoned,,Beverages,0.0,14.29,14.29,0.0,e
Original Caesar Dressing,Cardini's,Sauces & Condiments,0.0,2.32558139534884,53.4883720930233,0.0,e
Southern Recipe Slaw Dressing,"Marzetti,  T. Marzetti Company",Sauces & Condiments,34.29,0.0,31.43,0.0,e
"Black lumpfish caviar, black lumpfish",T. Marzetti Company,Fish & Seafood,0.0,21.43,7.14,0.0,e
Thousand Island Dressing,Marzetti,Sauces & Condiments,12.9,0.0,48.39,0.0,e
Honey BBQ Sauce,Buffalo Wild Wings,Sauces & Condiments,37.8378378378378,0.0,0.0,0.0,e
Mango Habanero Sauce,Marzetti,Sauces & Condiments,31.578947368421,0.123352347479926,0.131285069783525,0.144701639811198,unknown
Dill! veggie dip,"Marzetti, T. Marzetti Company",Sauces & Condiments,3.33,3.33,36.67,0.0,e
Avocado Green Goddess Dressing & Sauce,Simply,Sauces & Condiments,2.03468380175139,2.29111203243858,8.38780050177323,1.6678074525532,b
Spinach Parmesan Veggie Dip,Marzetti,Sauces & Condiments,3.2258064516129,3.2258064516129,25.8064516129032,0.0,e
Super grains baked croutons,"Marzetti,  T. Marzetti Company",Beverages,0.0,14.29,21.43,14.3,d
Simply dressed baked croutons seasoned,"Marzetti,  T. Marzetti Company",Beverages,14.29,14.29,21.43,14.3,d
Baked croutons super grains,"Marzetti,  T. Marzetti Company",Beverages,14.29,14.29,21.43,14.3,d
caramel dip,Marzetti,Sauces & Condiments,51.3514,0.0,12.1622,0.0,e
Cheese & Garlic Croutons,Marzetti,Beverages,1.0,14.29,28.57,0.0,d
Marzetti baked croutons garlic & butter,"Marzetti,  T. Marzetti Company",Beverages,0.0,14.29,28.57,0.0,d
"Marzetti, garlic & onion croutons",Marzetti,Beverages,0.0,14.29,0.0,0.0,e
Caesar Croutons,"Marzetti,  T. Marzetti Company",Beverages,0.0,14.29,14.29,0.0,d
Ranch Croutons,"Marzetti,  T. Marzetti Company",Beverages,0.0,14.29,28.57,0.0,e
Baked Croutons,Marzetti,Beverages,0.0,14.29,28.57,0.0,d
Seasoned Croutons,Marzetti,Beverages,0.0,14.29,28.57,0.0,e
Baked Croutons,Marzetti,Beverages,0.0,14.29,28.57,0.0,e
"Baked Croutons, Whole Grain","Marzetti,  T. Marzetti Company",Beverages,0.0,14.29,28.57,14.3,d
Seasoned Croutons,"Marzetti,  T. Marzetti Company",Beverages,0.0,14.29,21.43,14.3,e
Ranch Veggie Dip,Marzetti,Sauces & Condiments,3.33333333333333,3.33333333333333,26.6666666666667,,d
Trempette  pour légumes,Marzetti,Sauces & Condiments,3.2258,3.2258,38.7097,0.0,e
caesar dressing,GIRARD'S,Sauces & Condiments,3.33333333333333,3.33333333333333,43.3333333333333,0.0,e
champagne vinaigrette,GIRARD'S,Sauces & Condiments,3.3333,0.0,50.0,0.0,e
champagne vinaigrette,GIRARD'S,Sauces & Condiments,3.2258064516129,0.0,16.129032258065,0.0,e
ARBY'S Sauce,Arby's,Sauces & Condiments,12.1212121212121,0.0,0.0,0.0,d
Sauce,Chick-fil-A,Sauces & Condiments,22.5806451612903,0.0,45.1612903225806,0.0,e
Sauce,Chick-fil-A,Sauces & Condiments,22.5806451612903,0.0,45.1612903225806,0.0,e
Barbeque Sauce,Chick-fil-A,Sauces & Condiments,30.6,0.0,0.0,1.0066614640191,unknown
Garden Ranch dressing,Marzetti,Beverages,2.32558139534884,0.0,51.1627906976744,0.0,not-applicable
Fat-Free Italian dressing,Marzetti,Sauces & Condiments,6.97674418604651,0.0,0.0,0.0,d
Lite italian dressing,,Sauces & Condiments,4.6511627906977,0.0,2.3255813953488,0.0,e
Thousand Island dressing,Marzetti,Sauces & Condiments,13.953488372093,0.0,48.8372093023256,,e
Buttermilk Ranch dressing,Marzetti,Sauces & Condiments,4.65116279069767,2.32558139534884,44.1860465116279,0.0,e
Golden Italian dressing,Marzetti,Sauces & Condiments,0.0,2.32558139534884,27.906976744186,0.0,d
Signature Italian Dressing,Olive Garden,Sauces & Condiments,6.4516,0.0,25.8065,,e
Italian Dressing,,Sauces & Condiments,6.66666666666667,1.33333333333333,26.6666666666667,0.0,e
Signature Italian Dressing,T. Marzetti Co.,Sauces & Condiments,6.66666666666667,1.33333333333333,26.6666666666667,0.0,e
Light Italian Dressing,Olive Garden,Sauces & Condiments,6.25,0.0,6.25,0.0,e
Signature Italian Dressing,Olive Garden,Sauces & Condiments,6.45,0.0,26.6666666666667,0.03915,e
DRESSING,,Sauces & Condiments,6.4516,0.0,25.8065,0.0,e
Olive Garden Dressing Light,,Sauces & Condiments,6.6666666666667,1.3333333333333,6.6666666666667,0.0,e
Sweet Onion Teriyaki Sauce,Subway,Sauces & Condiments,39.4736842105263,0.0,0.0,0.0,e
Vinaigrette ranch,,Sauces & Condiments,3.3333333333333,1.3333333333333,53.333333333333,0.0,e
Ranch Veggie Dip,Marzetti,Sauces & Condiments,3.2258064516129,0.0,25.8064516129032,0.0,d
Parmesan Ranch Dressing & Dip,Olive Garden,Sauces & Condiments,0.646578125,0.0,55.1724137931034,0.0,unknown
Parmesan Ranch Dressing & Dip,Olive Garden,Sauces & Condiments,3.45,0.0,55.17,0.0,e
Signature Italian Dressing,Olive Garden,Sauces & Condiments,6.4516,0.0,25.8065,0.0,e
Sweet & Spicy Sriracha Sauce,Chick-fil-A,Sauces & Condiments,36.1111111111111,0.0,0.0,0.0,e
Honey Mustard Sauce,Chick-fil-A,Sauces & Condiments,37.1428571428571,0.0,0.0,0.0,e
Zesty Buffalo Sauce,Chick-fil-A,Sauces & Condiments,0.0,0.0,11.2903225806452,0.0,e
Zesty Italian Dressing & Marinade,Olive Garden,Sauces & Condiments,2.0,0.0,11.0,0.0,unknown
wiener buns,,Beverages,6.70812424553765,7.52283081054688,1.83975630866157,4.93556743197971,c
Enriched White Sandwich Bread,Clover Valley,Beverages,7.6923076923077,7.6923076923077,3.8461538461538,,d
Hamburger buns,Clover Valley,Beverages,7.6923076923077,10.25641025641,2.5641025641026,,d
Hot Dog Buns,Clover Valley,Beverages,7.6923076923077,10.25641025641,2.5641025641026,,d
Hamburger Buns,Clover Valley,Beverages,5.13,10.26,3.85,2.6,c
Hot dog buns,,Beverages,7.69,10.26,2.56,2.6,d
100% Whole Wheat Sandwich Bread,Clover Valley,Beverages,3.85,15.38,1.92,7.69,a
Enriched Hamburger Buns,Great Value,Beverages,8.7,8.7,2.17,2.2,d
Enriched White Bread,Flowers Foods  Inc.,Beverages,6.52,8.7,3.26,2.2,c
Wheat Bread,Wal-Mart Stores  Inc,Beverages,6.67,11.11,2.22,2.2,c
Milka Haselnuss,Milka,Snacks,50.0,6.66666666666667,33.3333333333333,3.33333333333333,e
Milka Raisins & Nuts,Milka,Snacks,57.14,7.14,26.19,2.4,e
Milk And White Chocolate Confection,Milka,Snacks,57.5,7.5,30.0,2.5,e
Tolberone,Tolberone,Snacks,60.6060606060606,6.06060606060606,27.2727272727273,3.03030303030303,e
Toblerone,Toblerone,Snacks,60.0,5.71428571428571,28.5714285714286,2.85714285714286,e
Milk chocolate,Toblerone,Snacks,18.0,2.0,10.0,3.0,d
Milka chocolate bar oreo 1x3.52 oz,Milka,Snacks,51.52,6.06,36.36,2.5,e
Milka chocolate bar oreo 1x1.44 oz,Milka,Snacks,48.78,4.88,34.15,2.4,e
Toblerone,"Toblerone, Mondelez International",Snacks,57.57576,6.06061,27.27273,3.0303,e
Chocolat au lait,Toblerone,Snacks,57.575757575758,6.0606060606061,27.272727272727,,e
Chocolate Dark,Toblerone,Snacks,45.4545454545455,6.06060606060606,30.3030303030303,9.09090909090909,e
Milka chocolate bar oreo 1x10.5 oz,Milka,Snacks,47.62,4.76,33.33,2.4,e
Chwin Gum,Mondelez group,Snacks,1.0,0.0,0.0,,not-applicable
Chocolate candy bar,Oreo,Snacks,50.0,6.67,33.33,0.0,e
Milka chocolate bar oreo cookies and creme 1x1.44 oz,Milka,Snacks,53.66,4.88,34.15,,e
Oreo cookies and creme 1x2.88 oz,Oreo,Snacks,53.66,4.88,34.15,,e
60% Cacao Ginger Dark Chocolate,Green & Black's,Snacks,46.1538461538462,5.12820512820513,30.7692307692308,7.69230769230769,e
Organic dark chocolate 70% cacao,Green & Black's,Snacks,28.2051282051282,10.2564102564103,41.025641025641,10.2564102564103,e
60% Cacao Hazelnut & Currant Dark Chocolate,Green & Black's,Snacks,38.4615384615385,7.69230769230769,35.8974358974359,7.69230769230769,e
85% Cacao Dark Chocolate,Green & Black's,Snacks,15.3846153846154,10.2564102564103,48.7179487179487,12.8205128205128,d
37% Cacao Butterscotch Milk Chocolate,Green & Black's,Snacks,48.7179487179487,7.69230769230769,35.8974358974359,2.56410256410256,e
Milk Chocolate with Honey & Almond Nougat,Toblerone,Snacks,60.6060606060606,6.06060606060606,27.2727272727273,3.03030303030303,e
37% Cacao Almond Milk Chocolate,Green & Black's,Snacks,38.4615384615385,12.8205128205128,41.025641025641,5.12820512820513,e
Swiss milk chocolate candy bar,Toblerone,Snacks,60.0,6.0,30.0,2.0,e
Dark chocolate,Côte d'Or,Snacks,12.5,7.5,57.5,,e
Noir Amandes entières,Côte d'Or,Snacks,39.3939,9.0909,36.3636,,unknown
Milk Chocolate Nougat,Toblerone,Snacks,59.090909090909,4.5454545454545,29.545454545455,,e
"Green Beans, Cut","Seneca Foods Corp, Stokely's",Beverages,0.83333333333333,0.83333333333333,0.0,1.0,a
"Corn, Whole Kernel",Stokely's,Beverages,5.6,1.6,1.2,1.6,b
Stokelys Whole Kernel Golden Corn,Stokely's,Beverages,1.6,0.8,0.4,0.8,b
"Peas, Sweet",Hart Brand,Beverages,4.0,2.4,0.0,3.0,b
Low Sodium Cut Green Beans,"Hart, Hart Brand",Beverages,0.83,0.83,0.0,1.0,a
Dark chocolate drizzled plantain chips sprinkled with sea salt,M&S,Snacks,13.333333333333,3.3333333333333,26.666666666667,,e
Lightly Salted Matzos,Streit's,Beverages,0.0,10.7142857142857,1.78571428571429,3.57142857142857,c
Matzo,Streit's,Beverages,0.0,10.0,0.0,3.33333333333333,a
Chocolate Macaroons,Streit's,Snacks,25.0,5.0,25.0,5.0,e
Gluten Free Chocolate Nut Brownie Macaroons,Streit's,Beverages,25.0,5.0,25.0,5.0,e
Chicken Jalfrezi with Spiced Basmati Rice,Marks & Spencer,Meats,2.8,7.5,1.7,1.3,a
Smokey Cajun chicken Jambalaya,"M&S, marks & Spencer",Meats,2.3,6.7,1.4,2.0,a
Chicken Korma with Spiced Basmati Rice,Marks & Spencer,Meats,2.7,7.4,2.6,1.2,a
Marinara Sauce,"Victoria,  Victoria Fine Foods",Beverages,3.54,1.77,3.54,0.9,c
"Premium vodka sauce, vodka",Victoria,Sauces & Condiments,3.54,2.65,3.54,1.8,b
Low Sodium Marinara,"Victoria,  Victoria Fine Foods",Sauces & Condiments,2.4828125,0.941026785714286,10.9979910714286,1.25183035714286,d
Marinara Sauce,Victoria,Sauces & Condiments,3.54,1.77,3.54,0.9,c
White linen marinara sauce,Victoria,Beverages,4.42477876106195,0.884955752212389,3.53982300884956,1.76991150442478,c
Marinara sauce,Victoria,Sauces & Condiments,3.2,1.6,3.2,0.8,b
Marmellata di arance,Gioie di frutta,Beverages,40.0,0.0,0.0,,d
Thickened Cream,Farmland,Meats,0.0,33.3333333333333,41.6666666666667,0.0,e
Italian Style Meatballs,Carando,Meats,0.0,16.8141592920354,23.0088495575221,0.0,d
Italian Style Meatballs,Carando,Meats,1.76991150442478,15.929203539823,22.1238938053097,0.884955752212389,e
Mozzarella Rustica Italian Style Meatballs,Carando,Meats,1.78571428571429,16.0714285714286,22.3214285714286,0.0,e
Diced Ham,Farmland,Meats,1.7857142857143,16.071428571429,5.3571428571429,,d
Our Family,Cherry Berry Blend,Beverages,8.57142857142857,0.714285714285714,0.357142857142857,2.14285714285714,b
Sandwich white,Our family,Beverages,1.700796875,9.124971875,6.704796875,6.701953125,a
Honey almond granola,,Beverages,21.818181818182,9.0909090909091,18.181818181818,7.2727272727273,unknown
Salmon Fillets,Our Family,Fish & Seafood,0.0,20.353982300885,4.42477876106195,0.0,a
Strawberry Vanilla Granola,Our Family,Beverages,24.1935483870968,8.06451612903226,14.5161290322581,6.45161290322581,d
Chopped spinach,Our Family,Beverages,0.0,2.47,0.0,2.5,a
"Plain jumbo bagels, plain",,Beverages,2.13,10.64,1.6,2.1,c
Onion jumbo bagels,,Beverages,2.13,10.64,1.6,2.1,c
"Everything jumbo bagels, everything",,Beverages,4.26,10.64,3.72,2.1,c
Plain bagels,,Beverages,2.47,11.11,1.85,1.2,c
Onion bagels,,Beverages,2.4691358024691,11.111111111111,0.0,2.4691358024691,c
Blueberry bagels,Our Family,Beverages,4.9382716049383,9.8765432098765,1.8518518518519,1.2345679012346,c
Bagel,,Beverages,3.7037037037037,11.111111111111,0.0,,c
Chocolate Chip Chewy Granola Bars,Our Family,Snacks,29.17,4.17,8.33,4.17,d
"Peanut butter chocolate chip chewy granola bars, peanut butter chocolate chip",,Snacks,29.17,8.33,10.42,4.2,e
Chewy granola bars,Our Family,Snacks,33.333333333333,4.1666666666667,6.25,4.1666666666667,d
"Oats & honey crunchy granola bars, oats & honey",,Snacks,28.57,9.52,16.67,4.8,d
"Peanut butter crunchy granola bars, peanut butter",,Snacks,26.19,11.9,19.05,4.8,d
"Dipped chocolate chip chewy granola bars, dipped chocolate chip",Our Family,Snacks,38.71,6.45,16.13,3.2,e
Black Beans,Our Family,Beverages,0.769230769230769,5.38461538461539,0.0,3.84615384615385,a
Mini Twists Classic Pretzels,Our Family,Snacks,3.33,10.0,3.33,3.3,d
Concord Grape Jelly,Our Family,Beverages,45.0,0.0,0.0,,d
Frosted Flakes Presweetened Corn Cereal,Our Family,Beverages,38.71,3.23,0.0,0.0,e
"Croutons, Cheese & Garlic","Our Family,  Nash Finch Company",Beverages,0.0,14.29,14.29,0.0,d
"Caesar croutons, caesar","Our Family,  Nash Finch Company",Beverages,0.0,14.29,14.29,0.0,d
Italian Seasoned Croutons,"Our Family,  Nash Finch Company",Beverages,0.0,14.29,14.29,0.0,e
Soy sauce,Our Family,Sauces & Condiments,6.67,0.0,0.0,,e
Corn flakes cereal,Our Family,Beverages,10.0,7.5,0.0,2.5,c
Old Fashioned Oats,Our Family,Beverages,0.0,12.5,6.25,10.0,a
Instant oatmeal maple & brown sugar flavor,Our Family,Beverages,27.906976744186,9.3023255813953,1.1627906976744,6.9767441860465,d
Oats and More with Almonds,Our Family,Beverages,18.604651162791,6.9767441860465,5.8139534883721,,d
Oats and More,Our Family,Beverages,18.604651162791,6.9767441860465,3.4883720930233,,c
Light chunk tuna in water,,Fish & Seafood,0.0,21.3,0.46,0.0,a
"Sour cream & chives mashed potatoes, sour cream & chives",,Beverages,4.35,8.7,0.0,4.3,e
Whole cashews,Our Family,Snacks,7.14,17.86,46.43,3.6,e
MIXED NUTS,Our Family,Snacks,3.57,21.43,53.57,7.1,d
"Butter microwave popping corn, butter",,Snacks,0.0,6.06,27.27,12.1,e
Bow Ties,Our Family,Beverages,3.57,12.5,1.79,3.6,unknown
"Homestyle Biscuits, Homestyle",Our family,Beverages,4.6875,6.25,3.125,1.5625,d
Vanilla lowfat yogurt,,Dairy,10.588235294118,3.5294117647059,1.1764705882353,0.0,c
"Blueberry lowfat yogurt, blueberry",,Dairy,10.59,3.53,1.18,0.0,c
Peach lowfat yogurt,Our Family,Dairy,11.176470588235,3.5294117647059,1.1764705882353,0.0,c
"Strawberry lowfat yogurt, strawberry",,Dairy,10.59,3.53,1.18,0.0,c
"Strawberry light nonfat yogurt, strawberry",,Dairy,7.65,2.94,0.0,0.0,b
Strawberry banana light nonfat yogurt,Our Family,Dairy,5.8823529411765,2.9411764705882,0.0,0.0,a
"Peach light nonfat yogurt, peach",,Dairy,7.06,2.94,0.0,0.0,b
Raspberry light nonfat yogurt,Our Family,Dairy,5.8823529411765,2.9411764705882,0.0,0.0,a
"Light blueberry nonfat yogurt, blueberry",,Dairy,7.65,2.94,0.0,0.0,b
"Light boston cream pie nonfat yogurt, boston cream pie",,Dairy,8.82,2.94,0.0,0.0,b
Light black cherry nonfat yogurt,Our Family,Dairy,5.8823529411765,2.9411764705882,0.0,0.0,a
"Vanilla light nonfat yogurt, vanilla",,Dairy,7.65,2.94,0.0,0.0,b
Light Nonfat Yogurt,Our Family,Dairy,13.88,4.49,0.0,0.0,c
"Blueberry greek nonfat yogurt, blueberry",,Dairy,12.67,8.0,0.0,0.7,b
Strawberry greek nonfat yogurt,,Dairy,12.0,8.0,0.0,0.0,b
"Black cherry greek nonfat yogurt, black cherry",,Dairy,12.0,8.0,0.0,0.0,b
Raspberry greek nonfat yogurt,,Dairy,12.0,8.0,0.0,0.7,b
"Peach greek nonfat yogurt, peach",,Dairy,12.67,8.0,0.0,0.0,b
Vanilla greek nonfat yogurt,Our Family,Dairy,8.82352941176471,8.23529411764706,0.0,,a
Greek Plain Nonfat Yogurt,Our Family,Dairy,4.70588235294118,9.41176470588235,0.0,0.0,a
"Vanilla greek nonfat yogurt, vanilla",,Dairy,11.33,8.0,0.0,0.0,b
"Plain greek nonfat yogurt, plain",,Dairy,4.0,10.0,0.0,0.0,a
White Hamburger Enriched Buns,Our Family,Beverages,6.9767441860465,6.9767441860465,3.4883720930233,2.3255813953488,d
"100% whole wheat bread, whole wheat",,Beverages,7.41,7.41,3.7,7.4,b
"Enriched white hamburger buns with sesame seeds, sesame seeds",Our Family,Beverages,4.65,6.98,5.81,2.3,c
Enriched white split top bread,Our Family,Beverages,3.8461538461538,7.6923076923077,3.8461538461538,3.8461538461538,c
Split Top Wheat Bread,Nash Finch Company,Beverages,5.77,9.62,3.85,3.8,c
Country Style Buttermilk Bread,Our Family,Beverages,5.88,8.82,2.94,2.9,c
"Country style wheat bread, country style wheat",Our Family,Beverages,5.88,11.76,2.94,5.9,c
"100% whole wheat bread, whole wheat","Our Family,  Nash Finch Company",Beverages,5.88,11.76,4.41,5.9,b
Country Style Wheat Hamburger Buns,Our Family,Beverages,5.66,11.32,3.77,5.7,c
Country Style Wheat Hot Dog Buns,Our Family,Beverages,6.52,10.87,3.26,6.5,b
"Our family, country style white bread","Our Family,  Nash Finch Company",Beverages,5.88,8.82,2.94,2.9,c
Honey nut toasted oats sweetened whole grain,Our Family,Beverages,13.0,3.0,1.5,7.5,a
"Croutons, herb & garlic",Basque Boulangerie Cafe,Beverages,0.0,7.14,14.29,0.0,e
Strawberry Jelly,Blackburns,Snacks,55.0,0.0,0.0,0.0,d
Peanut Butter Filled Pretzel Nuggets,Anderson,Snacks,6.66666666666667,16.6666666666667,23.3333333333333,3.33333333333333,e
Peanut Butter Filled Pretzel Nuggets,Utz,Snacks,6.66666666666667,16.6666666666667,20.0,3.33333333333333,e
Peanut Butter Filled Pretzel Nuggets,HK Anderson,Snacks,6.66666666666667,16.6666666666667,20.0,3.33333333333333,e
DAIRY WHIPPED TOPPING,Reddi Wip,Snacks,20.0,0.0,20.0,0.0,d
Bite-Size Mini Toast,Joan of arc,Beverages,5.55555555555556,11.1111111111111,5.55555555555556,5.61111111111111,c
Pretzels,,Snacks,0.0,2.2556390977444,0.75187969924812,,c
Hummus,Athenos,Beverages,0.3385625,2.0,4.5,1.0,unknown
Original Hummus,Athenos,Beverages,0.3385625,5.7566796875,15.9179453125,3.82578125,c
Honey dijon mustard,Koops',Sauces & Condiments,20.0,0.0,0.0,0.585464285714287,unknown
Organic dijon mustard,"Olds Products Company Of Illinois, Koop's",Sauces & Condiments,0.4463,0.0,0.0,0.785166666666667,unknown
Honey Mustard,Koops,Sauces & Condiments,20.0,6.0,0.0,0.0,d
Prepared Mustard,KOOPS',Sauces & Condiments,0.0,0.4,0.0,0.0,a
Cherry Juice,fruitHaven,Beverages,12.1621621621622,0.337837837837838,0.0,0.0,e
Marble Rye,H&S Bakery  Inc.,Beverages,3.12,9.38,3.12,6.2,c
Club 6 Rolls,H&C Bakery  Inc.,Beverages,3.08,9.23,3.08,1.5,c
Italian rolls,H&S Bakery  Inc.,Beverages,3.03,9.09,3.79,1.5,c
Rolls,H&C Bakery  Inc.,Beverages,4.17,9.38,3.12,2.1,d
"H&s bakery, harvest pride, texas toast bread",H&S Bakery,Beverages,5.26,7.89,3.95,2.6,c
"Whole foods market, potato hot dog","Whole Foods Market,  H & S Bakery Inc.",Beverages,7.55,7.55,2.83,1.9,c
